date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:41	240767/240767	---M-Z	404	error ('Not%20Found')	text/html	etag:%223ac7f-69980bf7-ee7267a58443af5d;gz%22	https://prodesk.in/ai-%26-ml	D:/ansh.ts/Prodesk/prodesk.in/ai-&-ml	(from https://prodesk.in/ai-ml.html)
12:37:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:19%20GMT	https://prodesk.in/assets/images/img_6db9242560.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_6db9242560.jpg	(from https://prodesk.in/ai-ml.html)
12:37:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:19%20GMT	https://prodesk.in/assets/images/img_b441cb06f1.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_b441cb06f1.jpg	(from https://prodesk.in/ai-ml.html)
12:37:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:20%20GMT	https://prodesk.in/assets/images/img_7784bd7807.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_7784bd7807.jpg	(from https://prodesk.in/ai-ml.html)
12:37:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:20%20GMT	https://prodesk.in/assets/images/img_b2b4897867.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_b2b4897867.jpg	(from https://prodesk.in/ai-ml.html)
12:37:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:20%20GMT	https://prodesk.in/assets/images/img_01ec2e1962.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_01ec2e1962.jpg	(from https://prodesk.in/ai-ml.html)
12:37:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:20%20GMT	https://prodesk.in/assets/images/img_2759aad1c2.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_2759aad1c2.jpg	(from https://prodesk.in/ai-ml.html)
12:37:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:20%20GMT	https://prodesk.in/assets/images/img_921d7527b9.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_921d7527b9.jpg	(from https://prodesk.in/ai-ml.html)
12:37:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:21%20GMT	https://prodesk.in/assets/images/img_bc966767f3.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_bc966767f3.jpg	(from https://prodesk.in/ai-ml.html)
12:37:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:21%20GMT	https://prodesk.in/assets/images/img_2895cc592e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_2895cc592e.jpg	(from https://prodesk.in/ai-ml.html)
12:37:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:21%20GMT	https://prodesk.in/assets/images/img_1197367fe4.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_1197367fe4.jpg	(from https://prodesk.in/ai-ml.html)
12:37:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:21%20GMT	https://prodesk.in/assets/images/img_b138f06d29.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_b138f06d29.jpg	(from https://prodesk.in/ai-ml.html)
12:37:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:22%20GMT	https://prodesk.in/assets/images/img_cea3acbedb.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_cea3acbedb.jpg	(from https://prodesk.in/ai-ml.html)
12:37:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:22%20GMT	https://prodesk.in/assets/images/img_6f006793a7.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_6f006793a7.jpg	(from https://prodesk.in/ai-ml.html)
12:37:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:22%20GMT	https://prodesk.in/assets/images/img_4da42829ae.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_4da42829ae.jpg	(from https://prodesk.in/ai-ml.html)
12:37:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:22%20GMT	https://prodesk.in/assets/images/img_7120878fba.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_7120878fba.jpg	(from https://prodesk.in/ai-ml.html)
12:37:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:23%20GMT	https://prodesk.in/assets/images/img_3fca701a07.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_3fca701a07.jpg	(from https://prodesk.in/ai-ml.html)
12:37:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:23%20GMT	https://prodesk.in/assets/images/img_8b2d120d9f.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_8b2d120d9f.jpg	(from https://prodesk.in/ai-ml.html)
12:37:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:23%20GMT	https://prodesk.in/assets/images/img_4160667a92.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_4160667a92.jpg	(from https://prodesk.in/ai-ml.html)
12:37:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:23%20GMT	https://prodesk.in/assets/images/img_7e22fc3534.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_7e22fc3534.jpg	(from https://prodesk.in/ai-ml.html)
12:37:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:24%20GMT	https://prodesk.in/assets/js/script_db352332bb.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_db352332bb.js	(from https://prodesk.in/ai-ml.html)
12:37:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:24%20GMT	https://prodesk.in/assets/js/script_8a7e9f4073.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_8a7e9f4073.js	(from https://prodesk.in/ai-ml.html)
12:37:46	240767/240767	---M-Z	404	error ('Not%20Found')	text/html	etag:%223ac7f-69980bf7-ee7267a58443af5d;gz%22	https://prodesk.in/cloud-computing-%26-devops	D:/ansh.ts/Prodesk/prodesk.in/cloud-computing-&-devops	(from https://prodesk.in/cloud-computing-devops.html)
12:37:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:24%20GMT	https://prodesk.in/assets/js/script_4c0905bb35.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_4c0905bb35.js	(from https://prodesk.in/cloud-computing-devops.html)
12:37:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:25%20GMT	https://prodesk.in/assets/js/script_49a4618875.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_49a4618875.js	(from https://prodesk.in/cloud-computing-devops.html)
12:37:47	240767/240767	---M-Z	404	error ('Not%20Found')	text/html	etag:%223ac7f-69980bf7-ee7267a58443af5d;gz%22	https://prodesk.in/python-%26-backend	D:/ansh.ts/Prodesk/prodesk.in/python-&-backend	(from https://prodesk.in/python-backend.html)
12:37:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:25%20GMT	https://prodesk.in/assets/images/img_f8996a67fc.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_f8996a67fc.jpg	(from https://prodesk.in/python-backend.html)
12:37:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:25%20GMT	https://prodesk.in/assets/images/img_56b368db71.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_56b368db71.jpg	(from https://prodesk.in/python-backend.html)
12:37:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:26%20GMT	https://prodesk.in/assets/images/img_cb8aa5d281.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_cb8aa5d281.jpg	(from https://prodesk.in/python-backend.html)
12:37:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:26%20GMT	https://prodesk.in/assets/images/img_a440360bd3.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_a440360bd3.jpg	(from https://prodesk.in/python-backend.html)
12:37:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:26%20GMT	https://prodesk.in/assets/images/img_0fd5b841ae.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_0fd5b841ae.jpg	(from https://prodesk.in/python-backend.html)
12:37:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:26%20GMT	https://prodesk.in/assets/images/img_82ea5e706c.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_82ea5e706c.jpg	(from https://prodesk.in/python-backend.html)
12:37:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:26%20GMT	https://prodesk.in/assets/images/img_3e48ceaf76.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_3e48ceaf76.jpg	(from https://prodesk.in/python-backend.html)
12:37:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:27%20GMT	https://prodesk.in/assets/images/img_266183276e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_266183276e.jpg	(from https://prodesk.in/python-backend.html)
12:37:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:27%20GMT	https://prodesk.in/assets/images/img_29b02b48c0.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_29b02b48c0.jpg	(from https://prodesk.in/python-backend.html)
12:37:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:27%20GMT	https://prodesk.in/assets/images/img_246b834208.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_246b834208.jpg	(from https://prodesk.in/python-backend.html)
12:37:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:27%20GMT	https://prodesk.in/assets/images/img_44aef39d6e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_44aef39d6e.jpg	(from https://prodesk.in/python-backend.html)
12:37:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:28%20GMT	https://prodesk.in/assets/images/img_624ded5558.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_624ded5558.jpg	(from https://prodesk.in/python-backend.html)
12:37:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:28%20GMT	https://prodesk.in/assets/images/img_ed1c242b27.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_ed1c242b27.jpg	(from https://prodesk.in/python-backend.html)
12:37:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:28%20GMT	https://prodesk.in/assets/images/img_45337baab0.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_45337baab0.jpg	(from https://prodesk.in/python-backend.html)
12:37:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:28%20GMT	https://prodesk.in/assets/images/img_30e716e2b5.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_30e716e2b5.jpg	(from https://prodesk.in/python-backend.html)
12:37:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:29%20GMT	https://prodesk.in/assets/images/img_ea2aa1ec50.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_ea2aa1ec50.jpg	(from https://prodesk.in/python-backend.html)
12:37:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:29%20GMT	https://prodesk.in/assets/images/img_d9f2a6bc1d.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_d9f2a6bc1d.jpg	(from https://prodesk.in/python-backend.html)
12:37:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:29%20GMT	https://prodesk.in/assets/images/img_5b71055171.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_5b71055171.jpg	(from https://prodesk.in/python-backend.html)
12:37:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:29%20GMT	https://prodesk.in/assets/images/img_bbcb8027e9.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_bbcb8027e9.jpg	(from https://prodesk.in/python-backend.html)
12:37:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:30%20GMT	https://prodesk.in/assets/js/script_b74a041c1e.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_b74a041c1e.js	(from https://prodesk.in/python-backend.html)
12:37:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:30%20GMT	https://prodesk.in/assets/js/script_6abab5fa88.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_6abab5fa88.js	(from https://prodesk.in/python-backend.html)
12:37:52	240767/240767	---M-Z	404	error ('Not%20Found')	text/html	etag:%223ac7f-69980bf7-ee7267a58443af5d;gz%22	https://prodesk.in/react-%26-modern-frontend	D:/ansh.ts/Prodesk/prodesk.in/react-&-modern-frontend	(from https://prodesk.in/react-modern-frontend.html)
12:37:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:30%20GMT	https://prodesk.in/assets/images/img_9b0045284a.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_9b0045284a.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:31%20GMT	https://prodesk.in/assets/images/img_9586b8bc46.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_9586b8bc46.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:31%20GMT	https://prodesk.in/assets/images/img_fc6321be99.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_fc6321be99.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:31%20GMT	https://prodesk.in/assets/images/img_33e9538951.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_33e9538951.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:31%20GMT	https://prodesk.in/assets/images/img_339add53f6.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_339add53f6.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:32%20GMT	https://prodesk.in/assets/images/img_adfedcce87.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_adfedcce87.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:32%20GMT	https://prodesk.in/assets/images/img_c383dce89a.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_c383dce89a.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:32%20GMT	https://prodesk.in/assets/images/img_2a339047c6.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_2a339047c6.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:32%20GMT	https://prodesk.in/assets/images/img_a265774e64.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_a265774e64.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:33%20GMT	https://prodesk.in/assets/images/img_979f160cbe.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_979f160cbe.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:33%20GMT	https://prodesk.in/assets/images/img_23965ca9ce.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_23965ca9ce.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:33%20GMT	https://prodesk.in/assets/images/img_6e08986f9c.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_6e08986f9c.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:33%20GMT	https://prodesk.in/assets/images/img_cedbea4c3a.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_cedbea4c3a.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:33%20GMT	https://prodesk.in/assets/images/img_d3bd53fbf3.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_d3bd53fbf3.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:34%20GMT	https://prodesk.in/assets/images/img_cb483b8ee1.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_cb483b8ee1.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:34%20GMT	https://prodesk.in/assets/images/img_9014c90c33.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_9014c90c33.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:34%20GMT	https://prodesk.in/assets/images/img_3e4b451a26.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_3e4b451a26.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:34%20GMT	https://prodesk.in/assets/images/img_18836542b1.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_18836542b1.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:35%20GMT	https://prodesk.in/assets/images/img_99490136df.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_99490136df.jpg	(from https://prodesk.in/react-modern-frontend.html)
12:37:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:35%20GMT	https://prodesk.in/assets/js/script_b2fc2306a4.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_b2fc2306a4.js	(from https://prodesk.in/react-modern-frontend.html)
12:37:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:35%20GMT	https://prodesk.in/assets/js/script_4eacbef3db.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_4eacbef3db.js	(from https://prodesk.in/react-modern-frontend.html)
12:37:57	240767/240767	---M-Z	404	error ('Not%20Found')	text/html	etag:%223ac7f-69980bf7-ee7267a58443af5d;gz%22	https://prodesk.in/mobile-technologies	D:/ansh.ts/Prodesk/prodesk.in/mobile-technologies	(from https://prodesk.in/mobile-technologies.html)
12:37:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:36%20GMT	https://prodesk.in/assets/images/img_73a7e36fa3.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_73a7e36fa3.jpg	(from https://prodesk.in/mobile-technologies.html)
12:37:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:36%20GMT	https://prodesk.in/assets/images/img_0476d210e5.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_0476d210e5.jpg	(from https://prodesk.in/mobile-technologies.html)
12:37:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:36%20GMT	https://prodesk.in/assets/images/img_6042342134.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_6042342134.jpg	(from https://prodesk.in/mobile-technologies.html)
12:37:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:36%20GMT	https://prodesk.in/assets/images/img_f3525e3673.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_f3525e3673.jpg	(from https://prodesk.in/mobile-technologies.html)
12:37:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:37%20GMT	https://prodesk.in/assets/images/img_32622f2ae8.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_32622f2ae8.jpg	(from https://prodesk.in/mobile-technologies.html)
12:37:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:37%20GMT	https://prodesk.in/assets/images/img_37e24ef87c.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_37e24ef87c.jpg	(from https://prodesk.in/mobile-technologies.html)
12:37:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:37%20GMT	https://prodesk.in/assets/images/img_b5dbe3f902.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_b5dbe3f902.jpg	(from https://prodesk.in/mobile-technologies.html)
12:37:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:37%20GMT	https://prodesk.in/assets/images/img_99a1d05701.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_99a1d05701.jpg	(from https://prodesk.in/mobile-technologies.html)
12:37:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:37%20GMT	https://prodesk.in/assets/images/img_848006d0b9.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_848006d0b9.jpg	(from https://prodesk.in/mobile-technologies.html)
12:37:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:38%20GMT	https://prodesk.in/assets/images/img_92cba28857.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_92cba28857.jpg	(from https://prodesk.in/mobile-technologies.html)
12:37:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:38%20GMT	https://prodesk.in/assets/images/img_19f83428a5.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_19f83428a5.jpg	(from https://prodesk.in/mobile-technologies.html)
12:38:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:38%20GMT	https://prodesk.in/assets/images/img_d55f45c135.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_d55f45c135.jpg	(from https://prodesk.in/mobile-technologies.html)
12:38:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:38%20GMT	https://prodesk.in/assets/images/img_789f6a5192.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_789f6a5192.jpg	(from https://prodesk.in/mobile-technologies.html)
12:38:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:39%20GMT	https://prodesk.in/assets/images/img_c453f08e70.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_c453f08e70.jpg	(from https://prodesk.in/mobile-technologies.html)
12:38:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:39%20GMT	https://prodesk.in/assets/images/img_567c8723e0.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_567c8723e0.jpg	(from https://prodesk.in/mobile-technologies.html)
12:38:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:39%20GMT	https://prodesk.in/assets/images/img_58c07f8e58.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_58c07f8e58.jpg	(from https://prodesk.in/mobile-technologies.html)
12:38:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:39%20GMT	https://prodesk.in/assets/images/img_38cdc3e822.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_38cdc3e822.jpg	(from https://prodesk.in/mobile-technologies.html)
12:38:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:40%20GMT	https://prodesk.in/assets/images/img_89b90fb2b7.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_89b90fb2b7.jpg	(from https://prodesk.in/mobile-technologies.html)
12:38:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:40%20GMT	https://prodesk.in/assets/images/img_d8d6ee44d3.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_d8d6ee44d3.jpg	(from https://prodesk.in/mobile-technologies.html)
12:38:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:06:40%20GMT	https://prodesk.in/assets/js/script_10c22f03e9.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_10c22f03e9.js	(from https://prodesk.in/mobile-technologies.html)
